id,categoryId,topic,headline,body,summary,tags,readTimeSeconds,featured,relatedFactIds,themes,socialHook
hibernation-slowed-body,sleep-dreams,Hibernation,Hibernating Bears Never Get Up to Use the Bathroom,"A bear can spend four or five months in its den without eating, drinking, peeing, or pooping, and still stroll out in spring in remarkably good shape. Instead of wasting away, its body recycles its own waste, turning toxic urea back into protein and barely losing muscle. Females even give birth and nurse cubs while half-asleep. Doctors study the trick, hoping to help bedridden patients and future astronauts.","Bears den for months without eating or relieving themselves, recycling waste into protein.","hibernation,bears,biology",51,false,"hibernation-not-all-dormancy,hibernation-bears-misleading,sleepwalking-childhood-common,yeti-himalayan-snowline,seahorses-no-stomachs","human-body-quirks,survival-adaptation,food-and-cuisine",
hibernation-not-all-dormancy,sleep-dreams,Hibernation,Some Frogs Freeze Solid and Come Back to Life,"The wood frog has a survival trick that sounds impossible: it lets itself freeze. Through a brutal northern winter, up to two-thirds of the water in its body turns to ice, its heart stops, and its brain goes silent. It is, for all appearances, a frog-shaped ice cube. Then spring warms the ground, and the frog thaws out, its heart restarts, and it hops away, thanks to a natural antifreeze.","Wood frogs survive winter by freezing two-thirds solid, then thawing back to life in spring.","hibernation,wood-frog,survival",52,false,"hibernation-bears-misleading,hibernation-slowed-body,snoring-common-risk,heatstroke-fan-useless-above-99,vacuum-of-space-suffocate-not-freeze,hypothermia-shivering-stops","extreme-temperature,human-body-quirks,survival-adaptation,music-and-sound",
hibernation-bears-misleading,sleep-dreams,Hibernation,One Animal Chills Its Blood Below Freezing,"The arctic ground squirrel holds the record for the coldest body of any mammal. During hibernation it lets its core temperature drop below the freezing point of water, sometimes to around 27 degrees Fahrenheit, without actually turning to ice. Its blood stays liquid in a delicate supercooled state. Every couple of weeks it briefly shivers itself warm again, then sinks back into its frozen-looking sleep.","The arctic ground squirrel supercools its body below freezing, the coldest of any mammal.","hibernation,arctic-ground-squirrel,cold",51,false,"hibernation-not-all-dormancy,hibernation-slowed-body,rem-sleep-muscle-atonia,hypothermia-babies-lose-heat-fastest,hypothermia-shivering-stops","record-extremes,extreme-temperature,human-body-quirks,survival-adaptation",
lucid-dreaming-aware,sleep-dreams,Lucid Dreaming,Sleepers Have Signaled Out of Their Own Dreams,"How do you prove someone knows they are dreaming while they are still asleep? You have them wave. In a landmark experiment, lucid dreamers agreed in advance to move their eyes left-right-left the moment they realized they were dreaming. Because the eyes still move during dream sleep, the sleepers' pre-planned eye flicks showed up clearly on the lab's tracker, a deliberate message sent from inside a dream.",Lucid dreamers proved they were aware by sending pre-agreed eye signals while asleep.,"lucid-dreaming,experiment,rem-sleep",51,false,"lucid-dreaming-common,lucid-dreaming-rem,rem-sleep-muscle-atonia,batteries-primary-vs-storage,rem-sleep-night-cycles",,
lucid-dreaming-rem,sleep-dreams,Lucid Dreaming,Scientists Have Held Conversations With Dreamers,"In 2021, researchers did something that sounds like science fiction: they talked with people while they were dreaming. Sleepers trained in lucid dreaming were asked simple math questions out loud, like eight minus six. From inside their dreams, they answered correctly using coded eye movements and facial twitches. It was a real-time, two-way conversation with a sleeping brain, proof that a dreamer can hear and reason mid-dream.",In 2021 scientists asked sleeping lucid dreamers math questions and got correct answers.,"lucid-dreaming,neuroscience,dreams",52,false,"lucid-dreaming-common,lucid-dreaming-aware,snoring-airway-vibration,accents-not-same-as-dialects,rem-sleep-night-cycles","storytelling-and-narrative,music-and-sound",
lucid-dreaming-common,sleep-dreams,Lucid Dreaming,A 10-Second Countdown in a Dream Takes About 10 Real Seconds,"Dreams can feel like they stretch or compress time, but experiments suggest dream-time runs close to real time. Lucid dreamers were asked to count out set intervals and mark the start and end with eye signals. When researchers checked the clock, the dreamers' estimates lined up remarkably well with actual seconds. Ten counted seconds in the dream took about ten real seconds, so the epic dream adventure is shorter than it seems.",Lucid dreamers signaled the start and end of counted intervals — and dream time matched the clock almost exactly.,"lucid-dreaming,time,perception",53,false,"lucid-dreaming-aware,lucid-dreaming-rem,circadian-rhythm-24-hour,time-hard-to-define,hinduism-karma-samsara-moksha,circadian-rhythm-melatonin","perception-and-brain,relativity-and-time-warp,timekeeping",
nightmares-common-adults,sleep-dreams,Nightmares,A Nightmare Has Nothing to Do With Horses,"Despite the spelling, the 'mare' in nightmare was never a horse. It comes from an old Germanic word, mara, the name of a malevolent spirit or demon. Folklore said the mara crept in at night, perched on a sleeper's chest, and brought crushing, suffocating dreams. So a 'nightmare' originally meant a night-demon sitting on you, not a bad dream in general, and certainly not a horse galloping through your sleep.","'Nightmare' comes from the mara, a demon once believed to crush sleepers, not from a horse.","nightmares,etymology,folklore",51,false,"nightmares-rem-second-half,sleep-paralysis-hallucinations,rem-sleep-muscle-atonia,dragons-blood-tree-origin-legend,dollar-sign-spanish-pesos,alphabet-name-alpha-beta","origins-and-naming,myth-vs-reality",
nightmares-rem-second-half,sleep-dreams,Nightmares,A Child Screaming and Thrashing in Terror Won't Remember Any of It,"A child who bolts upright screaming, eyes open, thrashing and inconsolable, may look like they are having the worst nightmare imaginable. But night terrors are something else entirely. They erupt from deep, dreamless sleep early in the night, not from vivid dream sleep. The person is not really having a bad dream, is very hard to wake, and, most tellingly, remembers absolutely nothing about it in the morning.","Night terrors erupt from deep, dreamless sleep — the child isn't having a nightmare, and by morning they recall nothing.","nightmares,night-terrors,sleep",52,false,"nightmares-common-adults,sleepwalking-childhood-common,insomnia-sleep-opportunity,sleep-half-brain-awake,snoring-airway-vibration",,
sleepwalking-childhood-common,sleep-dreams,Sleepwalking,Sleepwalkers Move Around With Their Eyes Open,"Sleepwalkers are not shuffling with arms outstretched and eyes shut like in cartoons. Their eyes are usually wide open but glassy and vacant, and they can carry out surprisingly complex actions: walking, dressing, cooking, eating, even driving or sending texts. It happens during deep sleep in the first hours of the night, not during vivid dreams. Afterward, they typically remember none of it.","Sleepwalkers act with open, glassy eyes and can cook, drive, or text with no memory after.","sleepwalking,behavior,sleep",51,false,"nightmares-rem-second-half,rem-sleep-muscle-atonia,sleep-half-brain-awake,sloths-bathroom-weekly,snoring-airway-vibration,octopus-mothers-stop-eating","psychology-and-behavior,food-and-cuisine",
snoring-airway-vibration,sleep-dreams,Snoring,The Loudest Snores Rival Power Tools,"Snoring can get shockingly loud. Record-setting snores have been measured at around 90 decibels or more, roughly as loud as a blender, a diesel truck, or a low-flying jet, and above the level where workplaces legally require ear protection. That racket comes from soft tissue at the back of the throat flapping and vibrating as air squeezes past. A sleeping person can, quite literally, be as loud as a construction site.","The loudest recorded snores top 90 decibels, comparable to power tools or a low-flying jet.","snoring,sound,sleep",51,false,"snoring-common-risk,sleepwalking-childhood-common,nightmares-rem-second-half,supersonic-flight-hypersonic-mach-five,cicadas-loud-songs,taos-hum-low-frequency","flight-and-aviation,energy-and-power,music-and-sound,architecture-and-structures",
snoring-common-risk,sleep-dreams,Snoring,Playing the Didgeridoo Can Cure Snoring,"One surprising snoring remedy is a musical instrument. The didgeridoo, the long wooden horn of Aboriginal Australia, demands a special circular-breathing technique that gives the throat and upper airway a real workout. In a clinical study, people who practiced it regularly snored less and had milder sleep apnea. By strengthening the floppy muscles that collapse and vibrate at night, a few months of playing quieted their sleep.",A clinical study found regular didgeridoo practice reduced snoring and sleep apnea.,"snoring,didgeridoo,sleep-apnea",52,false,"snoring-airway-vibration,insomnia-sleep-opportunity,naps-performance-boost,circadian-rhythm-melatonin,lucid-dreaming-rem","medicine-and-cures,music-and-sound,human-body-quirks,disaster-and-catastrophe",
